ENTREZID,SYMBOL,GENENAME,T_20171006MN1_B06P1_Run1,T_20171006MN1_C05P1_Run1,T_20171006MN1_C06P1_Run1,T_20171006MN1_D07P1_Run1,T_20171006MN1_F04P1_Run1,T_20171006MN1_F05P1_Run1,T_20171006MN1_G05P1_Run1,T_20171006MN1_G06P1_Run1,T_20171006MN1_H04P1_Run1,T_20171006MN1_H05P1_Run1
84168,ANTXR1,ANTXR cell adhesion molecule 1,655.0220138,131.8357291,149.3527088,1679.716457,781.5663863,2517.859012,259.6354446,1264.468881,480.9667712,277.4273977
100423030,MIR3126,microRNA 3126,0,0,0,1.497073491,0,0,0,0,0,0
2673,GFPT1,glutamine--fructose-6-phosphate transaminase 1,15348.07893,21382.80223,19329.47949,14777.61243,19984.18589,10166.04754,17189.11769,12183.93714,10079.71035,15382.00681
27247,NFU1,NFU1 iron-sulfur cluster scaffold,563.7071996,665.5321745,550.6256492,546.4318243,667.8309793,470.5003977,530.2193719,490.54464,573.6300941,519.0577118
22848,AAK1,AP2 associated kinase 1,2141.943555,2693.896344,6503.140838,2518.077612,3955.07587,2797.431712,3409.670297,2957.817893,2678.411285,5255.011868
100124535,SNORA36C,"small nucleolar RNA, H/ACA box 36C",0,0,0,0.748536746,2.916292486,0.852355793,0,0,0,1.789854179
307,ANXA4,annexin A4,8216.895251,17488.08888,7688.965357,4907.406904,5966.734427,3504.887021,10144.55117,4444.694725,6654.109091,5956.634706
64395,GMCL1,"germ cell-less, spermatogenesis associated 1",479.5825282,395.5071872,928.5059967,545.6832876,638.6680545,427.8826081,455.1440626,471.8374291,413.307837,887.7676726
11017,SNRNP27,small nuclear ribonucleoprotein U4/U6.U5 subunit 27,453.6980139,492.3985062,442.6598356,476.0693702,524.9326475,542.0982843,594.3461985,408.0943403,636.876489,413.4563153
4084,MXD1,MAX dimerization protein 1,10036.72041,21829.13765,17105.38373,9972.006526,14042.53158,7204.963518,13745.03788,15520.05641,15636.56803,14870.10852
151516,ASPRV1,aspartic peptidase retroviral like 1,18.69437141,6.353529112,52.18347656,28.44439633,27.41314937,33.24187592,40.66579253,27.71438644,45.59623825,41.16664611
400960,PCBP1-AS1,PCBP1 antisense RNA 1,122.9514428,90.53778985,187.1407435,169.1693045,124.8173184,141.4910616,92.28006767,112.9361247,179.4432602,212.9926473
5093,PCBP1,poly(rC) binding protein 1,5445.814196,7223.962601,4548.959612,5226.283558,5122.176123,5107.315911,5843.361573,6002.936103,7248.331035,5523.489995
100133985,LINC01816,long intergenic non-protein coding RNA 1816,17.97535713,4.765146834,7.197720905,14.22219817,8.748877458,12.78533689,4.692206831,20.78578983,17.65015674,5.369562536
54980,C2orf42,chromosome 2 open reading frame 42,365.9782711,395.5071872,439.0609752,348.8181235,323.1252075,424.4731849,301.8653061,378.3013749,486.8501568,345.4418565
7072,TIA1,TIA1 cytotoxic granule associated RNA binding protein,1885.255456,1945.768291,2229.49405,2028.534581,1783.604484,2060.996307,1546.864185,1199.340073,1745.894671,1746.897678
100302268,MIR1285-2,microRNA 1285-2,0,0,0,0,0,0,0,0,0,0
51449,PCYOX1,prenylcysteine oxidase 1,2709.245826,2617.653994,4700.111751,2309.23586,2723.817182,2691.739594,2328.898657,2026.614508,2210.682132,2781.433394
6637,SNRPG,small nuclear ribonucleoprotein polypeptide G,298.3909283,284.3204278,223.1293481,213.3329725,266.5491332,271.9014979,264.3276515,276.4510047,288.2858934,214.7825014
84908,FAM136A,family with sequence similarity 136 member A,1125.257356,1758.339182,1101.251298,1203.647087,1590.545922,1173.693927,1377.944739,1440.455235,1350.236991,1030.956007
7039,TGFA,transforming growth factor alpha,701.7579423,2184.025632,2177.310574,955.1328875,1423.150733,411.687848,1238.742603,969.3106658,1225.215047,1274.376175
119,ADD2,adducin 2,43.14085711,19.06058734,21.59316271,5.988293965,14.58146243,84.3832235,57.87055091,23.55722847,95.60501568,93.07241729
344018,FIGLA,folliculogenesis specific bHLH transcription factor,0,0,0,0,0,0,0,0,0,0
165530,CLEC4F,C-type lectin domain family 4 member F,2.157042855,0,7.197720905,9.730977693,5.249326475,0,17.20475838,38.80014102,8.82507837,3.579708357
50489,CD207,CD207 molecule,6.471128566,30.17926328,59.38119747,34.4326903,12.83168694,53.69841496,297.1730993,78.29314169,73.54231975,125.2897925
25806,VAX2,ventral anterior homeobox 2,2.876057141,0,0,10.47951444,3.499550983,3.409423172,0,4.157157966,0,0
525,ATP6V1B1,ATPase H+ transporting V1 subunit B1,3.595071426,0,0,11.22805118,13.41494544,1.704711586,0,3.464298305,1.470846395,0
79998,ANKRD53,ankyrin repeat domain 53,7.909157137,0,10.79658136,29.94146983,6.999101967,20.45653903,3.128137887,9.700035254,13.23761756,3.579708357
113419,TEX261,testis expressed 261,1954.280827,1758.339182,2053.149888,1634.804253,1969.663945,1623.737786,2048.930316,1820.142329,1882.683386,1847.129512
79315,OR7E91P,olfactory receptor family 7 subfamily E member 91 pseudogene,5.752114281,0,0,0,2.333033989,5.114134758,3.128137887,0,1.470846395,7.159416714
55577,NAGK,N-acetylglucosamine kinase,708.9480852,872.0218706,547.0267888,884.7704334,490.5203962,893.268871,966.5946071,692.859661,1751.778056,664.0359003
84693,MCEE,methylmalonyl-CoA epimerase,368.8543283,327.2067493,327.4963012,274.7129857,251.9676708,277.0156327,308.1215819,207.8578983,332.4112853,286.3766686
10199,MPHOSPH10,M-phase phosphoprotein 10,843.4037565,878.3753998,798.9470204,947.64752,908.1334802,1033.055221,894.6474357,867.4602956,736.8940439,900.2966518
400961,PAIP2B,poly(A) binding protein interacting protein 2B,797.3868422,478.1030657,683.783486,946.1504465,549.4295044,742.4018956,253.3791689,650.5952217,1757.661442,567.3837746
27332,ZNF638,zinc finger protein 638,4759.155553,4695.258014,6253.020036,4714.284424,4649.73674,4704.151621,4230.806492,4060.850473,3741.833229,4524.751363
100507113,NA,NA,118.637357,98.47970124,262.716813,87.57879924,178.4771001,123.59159,161.0991012,103.9289492,64.71724138,204.0433764
8291,DYSF,dysferlin,916.0241993,258.9063113,39.58746498,87.57879924,152.8137263,2024.345008,1235.614465,295.1582156,2225.390596,100.231834
56603,CYP26B1,cytochrome P450 family 26 subfamily B member 1,151.7120142,15.88382278,138.5561274,199.1107743,121.3177674,171.3235144,148.5865496,83.83601898,500.0877743,148.5578968
23233,EXOC6B,exocyst complex component 6B,534.2276139,668.7089391,829.5373343,689.4023427,735.488965,636.7097773,480.1691657,670.6881519,585.3968652,766.0575884
6697,SPR,sepiapterin reductase,1004.462956,1059.450979,2614.572119,1381.050296,1794.686396,676.7704996,1173.051708,1374.633567,757.4858934,2273.114807
2016,EMX1,empty spiracles homeobox 1,1.43802857,0,14.39544181,8.982440948,2.916292486,8.523557929,1.564068944,2.771438644,2.94169279,12.52897925
94097,SFXN5,sideroflexin 5,486.772671,500.3404176,933.9042874,775.4840685,1091.276648,507.1516968,667.8574389,624.9594142,570.6884013,1048.854549
26056,RAB11FIP5,RAB11 family interacting protein 5,1041.132685,1340.594643,721.5715207,818.8991997,709.2423326,1019.417528,1149.590674,743.4384163,1142.847649,871.658985
344022,NOTO,notochord homeobox,0,0,0,0,0,3.409423172,0,4.157157966,0,0
10322,SMYD5,SMYD family member 5,499.7149282,470.1611543,221.3299178,457.3559516,407.6976896,607.7296804,458.2722005,683.8524854,495.6752351,261.3187101
84279,PRADC1,protease associated domain containing 1,480.3015425,344.6789543,619.0039978,571.8820737,594.9236672,449.1915029,436.3752353,697.016819,528.0338558,751.738755
10574,CCT7,chaperonin containing TCP1 subunit 7,5462.351524,5875.426047,3544.877546,4850.518112,5495.461561,5613.615252,5396.037855,6046.586262,5802.489028,3590.447482
150726,FBXO41,F-box protein 41,219.299357,182.663962,79.17492995,189.3797967,139.3987808,331.5664035,208.0211695,192.6149858,313.2902821,136.0289176
100507133,NA,NA,2.876057141,0,0,20.95902888,16.33123792,0,3.128137887,0,2.94169279,0
1961,EGR4,early growth response 4,19.4133857,14.2954405,3.598860452,217.824193,78.15663863,63.92668447,15.64068944,67.20738712,54.42131662,17.89854179
7840,ALMS1,"ALMS1, centrosome and basal body associated protein",2512.235912,1850.465354,2065.7459,2491.878826,2366.279723,2466.717665,1994.187903,2419.465936,1966.52163,2031.484493
9027,NAT8,N-acetyltransferase 8 (putative),0,0,0,4.491220474,3.499550983,5.114134758,0,2.771438644,0,5.369562536
200420,ALMS1P1,"ALMS1, centrosome and basal body associated protein pseudogene 1",7.909157137,15.88382278,8.997151131,11.97658793,6.415843469,1.704711586,10.9484826,11.08575458,7.354231975,21.47825014
51471,NAT8B,"N-acetyltransferase 8B (putative, gene/pseudogene)",21.57042855,12.70705822,37.78803475,14.97073491,15.16472093,1.704711586,18.76882732,11.08575458,13.23761756,48.32606282
51002,TPRKB,TP53RK binding protein,345.8458712,473.3379189,381.479208,372.7712993,406.5311726,329.0093361,367.5562017,331.8797776,378.0075235,377.6592317
8446,DUSP11,dual specificity phosphatase 11,667.2452566,727.4790833,635.1988699,644.490138,579.1756877,707.4553081,516.1427514,546.6662725,625.1097179,624.6591083
388960,C2orf78,chromosome 2 open reading frame 78,0,0,0,0,0,0,0,2.771438644,0,0
10617,STAMBP,STAM binding protein,1107.281999,1192.875091,1543.911134,1086.126818,1261.004871,993.8468546,1180.872052,1019.889421,963.4043887,1533.905031
100507148,NA,NA,279.6965569,254.1411645,500.2416029,261.987861,425.1954445,181.5517839,315.9419266,270.9081275,164.7347962,479.6809199
72,ACTG2,"actin, gamma 2, smooth muscle, enteric",152.4310285,12.70705822,0,52.3975722,26.82989087,270.1967864,42.22986148,132.3361953,26.47523511,7.159416714
1716,DGUOK,deoxyguanosine kinase,860.6600993,805.309815,811.543032,762.7589438,799.6473997,729.6165588,764.8297134,727.5026441,794.2570533,959.3618397
200424,TET3,tet methylcytosine dioxygenase 3,1612.030027,1629.680217,3213.782384,2384.089535,2454.935015,1745.624664,2787.170857,2790.145855,2462.196865,2394.824891
388962,BOLA3,bolA family member 3,264.5972569,265.2598404,197.9373249,282.9468899,288.1296976,207.1224577,270.5839272,277.1438644,201.5059561,264.8984184
100507171,BOLA3-AS1,BOLA3 divergent transcript,12.94225713,15.88382278,10.79658136,44.91220474,19.24753041,63.07432868,3.128137887,26.32866712,67.65893417,5.369562536
55233,MOB1A,MOB kinase activator 1A,3142.092426,3945.541579,3865.176126,3061.51529,3161.844313,3803.211548,3949.274082,2810.238785,5589.216301,2845.868144
10797,MTHFD2,"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase",2267.052041,2938.507214,1158.833066,1934.218951,1127.438675,2667.873632,2383.64107,1711.363363,5340.64326,667.6156086
57835,SLC4A5,solute carrier family 4 member 5,287.6057141,282.7320455,190.739604,242.5259056,225.7210384,307.7004413,215.8415142,221.0222319,508.9128527,220.152064
1639,DCTN1,dynactin subunit 1,5319.986696,5765.827669,5304.720307,4396.156307,5036.437123,5455.077075,5832.41309,4375.408759,5562.741066,5698.895705
100189589,DCTN1-AS1,DCTN1 antisense RNA 1,15.81831427,9.530293668,12.59601158,6.736830711,20.4140474,10.22826952,12.51255155,19.40007051,1.470846395,28.63766686
388963,C2orf81,chromosome 2 open reading frame 81,66.14931423,50.8282329,17.99430226,91.32148297,19.24753041,74.15495399,43.79393042,72.75026441,98.54670847,28.63766686
100130009,HMGA1P8,high mobility group AT-hook 1 pseudogene 8,361.6641854,336.7370429,142.1549879,211.835899,296.2953166,334.9758266,380.0687533,329.108339,333.8821317,175.4057095
84058,WDR54,WD repeat domain 54,250.2169712,263.6714582,86.37265086,232.7949279,118.9847334,356.2847214,206.4571005,141.3433708,210.3310345,119.92023
6242,RTKN,rhotekin,543.5747996,535.2848277,813.3424622,1208.886844,1111.690696,686.1464133,691.318473,1236.754495,620.6971787,1175.934195
83444,INO80B,INO80 complex subunit B,281.1345855,343.0905721,289.7082664,401.9642324,294.5455411,358.8417888,334.7107539,375.5299363,411.8369906,429.5650029
23559,WBP1,WW domain binding protein 1,706.072028,636.9412935,606.4079862,794.9460239,562.8444498,708.3076639,538.0397166,602.0950454,947.2250784,742.7894841
7841,MOGS,mannosyl-oligosaccharide glucosidase,3451.268569,3615.158065,2328.462713,2926.030139,2448.519171,3443.517403,2590.098171,2762.431468,4728.77116,2629.295788
116540,MRPL53,mitochondrial ribosomal protein L53,571.6163567,614.7039416,412.0695218,580.8645146,368.6193702,412.5402038,566.1929576,559.1377464,864.8576803,429.5650029
84865,CCDC142,coiled-coil domain containing 142,458.0120996,360.5627771,552.4250794,466.3383925,689.9948022,420.2114059,442.631511,427.4944108,380.9492163,708.7822547
64427,TTC31,tetratricopeptide repeat domain 31,604.6910138,700.4765846,838.5344854,538.1979201,772.2342503,534.4270822,649.0886116,587.5449925,610.4012539,789.3256928
85474,LBX2,ladybird homeobox 2,4.314085711,1.588382278,3.598860452,4.491220474,13.41494544,12.78533689,9.384413661,5.542877288,10.29592477,17.89854179
151534,LBX2-AS1,LBX2 antisense RNA 1,71.90142851,85.77264301,129.5589763,121.2629528,119.5679919,120.1821668,75.07530929,122.63616,120.6094044,259.5288559
84759,PCGF1,polycomb group ring finger 1,185.5056856,166.7801392,239.3242201,286.6895736,323.708466,300.0292391,203.3289627,283.3796014,232.3937304,291.7462311
3196,TLX2,T cell leukemia homeobox 2,15.09929999,0,14.39544181,8.982440948,15.16472093,3.409423172,1.564068944,5.542877288,1.470846395,37.58693775
165545,DQX1,DEAQ-box RNA dependent ATPase 1,670.840328,322.4416024,590.2131142,305.4029922,581.5087217,382.707751,833.6487469,494.0089383,339.7655173,1082.861778
550,AUP1,"AUP1, lipid droplet regulating VLDL assembly factor",3615.203826,3828.00129,4360.019438,3946.285723,4009.902168,3151.159366,3308.005816,3785.785188,4461.077116,3944.83861
27429,HTRA2,HtrA serine peptidase 2,496.838871,463.8076252,295.1065571,462.5957088,352.2881323,549.7694864,330.0185471,536.2733776,535.3880878,481.470774
84695,LOXL3,lysyl oxidase like 3,112.8852428,38.12117467,8.997151131,133.2395407,67.07472718,253.1496705,87.58786084,115.0147037,191.2100314,17.89854179
1796,DOK1,docking protein 1,493.9628139,568.6408555,363.4849057,342.0812928,408.2809481,490.9569367,655.3448873,361.672743,714.831348,445.6736905
130951,M1AP,meiosis 1 associated protein,15.09929999,22.23735189,0,13.47366142,6.999101967,11.9329811,9.384413661,6.92859661,0,5.369562536
10505,SEMA4F,ssemaphorin 4F,315.6472712,295.4391037,158.3498599,151.2044226,139.3987808,216.4983714,314.3778577,178.0649329,223.568652,191.5143971
3099,HK2,hexokinase 2,21541.66798,65169.73649,15205.18541,10578.32129,13620.25243,6159.975316,28054.70464,9214.340632,16835.30784,13244.92092
56655,POLE4,"DNA polymerase epsilon 4, accessory subunit",553.6409996,608.3504125,595.6114049,392.2332547,456.6914033,487.5475136,539.6037855,596.5521681,538.3297806,445.6736905
6869,TACR1,tachykinin receptor 1,69.02537137,30.17926328,16.19487204,33.68415355,30.91270035,105.6921183,95.40820556,19.40007051,94.13416928,41.16664611
84141,EVA1A,"eva-1 homolog A, regulator of programmed cell death",33.7936714,38.12117467,3.598860452,24.70171261,6.415843469,92.90678143,1.564068944,22.17150915,29.4169279,0
9801,MRPL19,mitochondrial ribosomal protein L19,1946.37167,1693.215508,1991.96926,1681.213531,2006.40923,1821.48433,2136.518177,1630.991642,1559.097179,1478.419552
6936,GCFC2,GC-rich sequence DNA-binding factor 2,534.9466281,541.6383568,599.2102653,608.5603742,568.0937763,584.716074,534.9115787,645.7452041,460.3749216,542.3258161
80059,LRRTM4,leucine rich repeat transmembrane neuronal 4,0,0,0,0,0.583258497,20.45653903,3.128137887,0,0,0
100170221,SNAR-H,small NF90 (ILF3) associated RNA H,0,0,0,0,0,0,0,0,0,0
130120,REG3G,regenerating family member 3 gamma,5.033099996,47.65146834,0,0,0,0,0,0,4.412539185,0
5968,REG1B,regenerating family member 1 beta,8269.383293,38743.82053,39.58746498,3.742683728,2.916292486,19.60418324,28.15324098,7.621456271,6152.55047,42.95650029
5967,REG1A,regenerating family member 1 alpha,43745.54812,174498.0887,201.5361853,32.93561681,18.66427191,58.81254971,406.6579253,49.19303593,24152.76865,212.9926473
5969,REG1CP,"regenerating family member 1 gamma, pseudogene",0.719014285,0,0,0,0,0,0,0,0,0
5068,REG3A,regenerating family member 3 alpha,1761.584999,17840.70975,21.59316271,4.491220474,2.333033989,3.409423172,9.384413661,4.157157966,1420.837618,19.68839596
1496,CTNNA2,catenin alpha 2,0,7.94191139,0,4.491220474,0,6.818846344,0,0,2.94169279,0
100422888,MIR4264,microRNA 4264,0,0,0,0,0,0,0,0,0,0
347730,LRRTM1,leucine rich repeat transmembrane neuronal 1,1.43802857,0,0,2.994146983,1.166516994,79.26908874,0,6.92859661,0,7.159416714
100507201,LINC01815,long intergenic non-protein coding RNA 1815,0,0,0,0,0,0,0,0,0,0
1720,DHFRP3,dihydrofolate reductase pseudogene 3,0,0,0,0,0,0,0,0,0,0
388965,FUNDC2P2,FUN14 domain containing 2 pseudogene 2,20.85141427,25.41411645,43.18632543,24.70171261,16.91449642,24.718318,9.384413661,23.55722847,38.24200627,23.26810432
8802,SUCLG1,succinate-CoA ligase alpha subunit,2630.873269,3510.324834,6127.05992,3956.016701,4870.208452,2801.693491,3456.592365,4713.524274,1932.692163,4641.091885
1768,DNAH6,dynein axonemal heavy chain 6,97.78594278,39.70955695,111.564674,148.2102756,121.9010259,49.43663599,43.79393042,106.0075281,48.53793104,177.1955637
129293,TRABD2A,TraB domain containing 2A,1143.951728,1269.11744,3834.585812,2337.680257,2437.43726,691.2605481,1313.817913,3968.007279,906.0413793,3347.027314
9168,TMSB10,thymosin beta 10,33749.81153,48302.70508,22760.99293,26096.23656,25810.93828,27872.88678,44080.15504,30085.3522,40008.49279,23040.79284
56888,KCMF1,potassium channel modulatory factor 1,1843.552627,2979.805154,2449.024538,1941.704318,2107.896209,1850.464426,1948.829904,1951.092805,1922.396238,1977.788867
83439,TCF7L1,transcription factor 7 like 1,35.95071426,4.765146834,23.39259294,73.35660107,29.16292486,89.49735826,14.07662049,72.75026441,26.47523511,39.37679193
10618,TGOLN2,trans-golgi network protein 2,11525.07998,14845.02077,19352.87208,10614.99959,12617.63107,10133.65802,13532.3245,10268.87304,12837.54734,17286.41166
54884,RETSAT,retinol saturase,4858.379525,7447.924502,21427.61513,5993.533722,10118.36841,3757.184335,3684.946431,7632.542026,2925.51348,15816.94138
84173,ELMOD3,ELMO domain containing 3,470.9543568,454.2773315,588.413684,604.0691537,709.8255911,448.3391471,411.3501322,506.4804122,498.6169279,696.2532755
822,CAPG,"capping actin protein, gelsolin like",3945.950397,8237.350494,3141.805175,2903.574036,4985.693634,2118.956501,4130.70608,3648.598975,6002.524138,3951.998026
284948,SH2D6,SH2 domain containing 6,10.06619999,73.06558479,52.18347656,105.5436811,2.916292486,2.557067379,32.84544781,16.62863186,33.82946709,5.369562536
4144,MAT2A,methionine adenosyltransferase 2A,2843.701498,3103.698971,2092.737353,4030.870375,2471.849511,3737.580152,2960.78251,4483.494866,5590.687147,2998.005749
100507238,NA,NA,61.83522852,61.94690884,154.7509995,125.7541733,128.9001279,127.0010131,107.9207571,120.557581,88.2507837,130.659355
